assertion_id,entity_type,entity_name,office,source_record_id,asserted_fact,claimed_reference_date,claimed_status,claimed_party,source_urls_raw,document_identifier,publisher,publication_date_raw,source_retrieval_date,audit_import_date,locator,support_kind,source_access_status,temporal_limit,conflict_or_limit
LEG-8f31809fa406,person,José Eduardo Cardozo,Ministério da Justiça,dilma_rousseff:1:51,DIAP January 2015 ministerial directory explicitly reports individual party affiliation.,2015-01-01,PARTY,PT,https://www.diap.org.br/index.php/publicacoes?catid=61&id=878&m=0&task=download.send,,not_normalized_in_prior_ledger,2015-01,,2026-09-10,Prior appointment_evidence.csv row source_record_id=dilma_rousseff:1:51,inherited_prior_audit_claim_not_new_verification,not_individually_retrieved_by_inventory_projection,Appointment-date claim only unless underlying assertion explicitly covers a longer interval; not a certified affiliation spell.,
LEG-6b43a38603cc,person,Eugênio Aragão,Ministério da Justiça,dilma_rousseff:1:53,"Later report says not a PT member, which does not establish absence of all party affiliation at March2016 appointment. Career as prosecutor is not itself proof.",2016-03-14,UNRESOLVED,,"https://www.correiobraziliense.com.br/app/noticia/cidades/2017/11/30/interna_cidadesdf,644432/com-correntes-rachadas-pt-ainda-nao-tem-nome-para-o-buriti-em-2018.shtml",,not_normalized_in_prior_ledger,2017-11-30,,2026-09-10,Prior appointment_evidence.csv row source_record_id=dilma_rousseff:1:53,inherited_prior_audit_claim_not_new_verification,not_individually_retrieved_by_inventory_projection,Appointment-date claim only unless underlying assertion explicitly covers a longer interval; not a certified affiliation spell.,Diagnostic only: unresolved party is not an unaffiliated classification; do not use in production.
LEG-85c2f5b66096,person,Izabella Teixeira,Ministério do Meio Ambiente,dilma_rousseff:1:54,DIAP January 2015 ministerial directory explicitly reports individual party affiliation.,2015-01-01,UNAFFILIATED,,https://www.diap.org.br/index.php/publicacoes?catid=61&id=878&m=0&task=download.send,,not_normalized_in_prior_ledger,2015-01,,2026-09-10,Prior appointment_evidence.csv row source_record_id=dilma_rousseff:1:54,inherited_prior_audit_claim_not_new_verification,not_individually_retrieved_by_inventory_projection,Appointment-date claim only unless underlying assertion explicitly covers a longer interval; not a certified affiliation spell.,
LEG-ea956fb419a3,person,Guilherme Afif Domingos,Secretaria da Micro e Pequena Empresa,dilma_rousseff:1:55,DIAP January 2015 ministerial directory explicitly reports individual party affiliation.,2015-01-01,PARTY,PSD,https://www.diap.org.br/index.php/publicacoes?catid=61&id=878&m=0&task=download.send,,not_normalized_in_prior_ledger,2015-01,,2026-09-10,Prior appointment_evidence.csv row source_record_id=dilma_rousseff:1:55,inherited_prior_audit_claim_not_new_verification,not_individually_retrieved_by_inventory_projection,Appointment-date claim only unless underlying assertion explicitly covers a longer interval; not a certified affiliation spell.,
LEG-328a5753236c,person,Eduardo Braga,Ministério de Minas e Energia,dilma_rousseff:1:56,DIAP January 2015 ministerial directory explicitly reports individual party affiliation.,2015-01-01,PARTY,PMDB,https://www.diap.org.br/index.php/publicacoes?catid=61&id=878&m=0&task=download.send,,not_normalized_in_prior_ledger,2015-01,,2026-09-10,Prior appointment_evidence.csv row source_record_id=dilma_rousseff:1:56,inherited_prior_audit_claim_not_new_verification,not_individually_retrieved_by_inventory_projection,Appointment-date claim only unless underlying assertion explicitly covers a longer interval; not a certified affiliation spell.,
LEG-eb980c56cacd,person,Marco Antônio Martins Almeida,Ministério de Minas e Energia,dilma_rousseff:1:57,Bounded name/party/filiação and contemporary appointment searches did not locate dated formal affiliation or explicit absence evidence. Blank pinned field and technical career are insufficient.,2016-04-20,UNRESOLVED,,,,not_normalized_in_prior_ledger,,,2026-09-10,Prior appointment_evidence.csv row source_record_id=dilma_rousseff:1:57,inherited_prior_audit_claim_not_new_verification,not_individually_retrieved_by_inventory_projection,Appointment-date claim only unless underlying assertion explicitly covers a longer interval; not a certified affiliation spell.,Diagnostic only: unresolved party is not an unaffiliated classification; do not use in production.
LEG-1591c82663db,person,Helder Barbalho,Ministério da Pesca e Aquicultura,dilma_rousseff:1:58,DIAP January 2015 ministerial directory explicitly reports individual party affiliation.,2015-01-01,PARTY,PMDB,https://www.diap.org.br/index.php/publicacoes?catid=61&id=878&m=0&task=download.send,,not_normalized_in_prior_ledger,2015-01,,2026-09-10,Prior appointment_evidence.csv row source_record_id=dilma_rousseff:1:58,inherited_prior_audit_claim_not_new_verification,not_individually_retrieved_by_inventory_projection,Appointment-date claim only unless underlying assertion explicitly covers a longer interval; not a certified affiliation spell.,
LEG-50db413117de,person,Nelson Barbosa,"Ministério do Planejamento, Orçamento e Gestão",dilma_rousseff:1:59,DIAP January 2015 ministerial directory explicitly reports individual party affiliation.,2015-01-01,UNAFFILIATED,,https://www.diap.org.br/index.php/publicacoes?catid=61&id=878&m=0&task=download.send,,not_normalized_in_prior_ledger,2015-01,,2026-09-10,Prior appointment_evidence.csv row source_record_id=dilma_rousseff:1:59,inherited_prior_audit_claim_not_new_verification,not_individually_retrieved_by_inventory_projection,Appointment-date claim only unless underlying assertion explicitly covers a longer interval; not a certified affiliation spell.,
LEG-f2d52d14d0bb,person,Vitor Pinto Chaves,Secretaria de Assuntos Estratégicos,dilma_rousseff:1:6,Bounded name/party/filiação and contemporary appointment searches did not locate dated formal affiliation or explicit absence evidence. Blank pinned field and technical career are insufficient.,2015-09-14,UNRESOLVED,,,,not_normalized_in_prior_ledger,,,2026-09-10,Prior appointment_evidence.csv row source_record_id=dilma_rousseff:1:6,inherited_prior_audit_claim_not_new_verification,not_individually_retrieved_by_inventory_projection,Appointment-date claim only unless underlying assertion explicitly covers a longer interval; not a certified affiliation spell.,Diagnostic only: unresolved party is not an unaffiliated classification; do not use in production.
LEG-3a0fd99272c8,person,Valdir Moysés Simão,"Ministério do Planejamento, Orçamento e Gestão",dilma_rousseff:1:60,"Gomes, Revista da CGU 8(13), retrospective affiliation index for 2003-2016 p472 explicitly scores no party membership; complements initial 2015 directory.",2015-12-21,UNAFFILIATED,,https://repositorio.cgu.gov.br/bitstream/1/34422/10/V8.n13_Importancia.pdf,,not_normalized_in_prior_ledger,2016-12,,2026-09-10,Prior appointment_evidence.csv row source_record_id=dilma_rousseff:1:60,inherited_prior_audit_claim_not_new_verification,not_individually_retrieved_by_inventory_projection,Appointment-date claim only unless underlying assertion explicitly covers a longer interval; not a certified affiliation spell.,
LEG-92ed8875155b,person,Eleonora Menicucci,Secretaria de Políticas para as Mulheres,dilma_rousseff:1:61,DIAP January 2015 ministerial directory explicitly reports individual party affiliation.,2015-01-01,PARTY,PT,https://www.diap.org.br/index.php/publicacoes?catid=61&id=878&m=0&task=download.send,,not_normalized_in_prior_ledger,2015-01,,2026-09-10,Prior appointment_evidence.csv row source_record_id=dilma_rousseff:1:61,inherited_prior_audit_claim_not_new_verification,not_individually_retrieved_by_inventory_projection,Appointment-date claim only unless underlying assertion explicitly covers a longer interval; not a certified affiliation spell.,
LEG-7313721f7d0a,person,Edson Coelho Araújo,Secretaria Nacional dos Portos,dilma_rousseff:1:62,DIAP January 2015 ministerial directory explicitly reports individual party affiliation.,2015-01-01,PARTY,PMDB,https://www.diap.org.br/index.php/publicacoes?catid=61&id=878&m=0&task=download.send,,not_normalized_in_prior_ledger,2015-01,,2026-09-10,Prior appointment_evidence.csv row source_record_id=dilma_rousseff:1:62,inherited_prior_audit_claim_not_new_verification,not_individually_retrieved_by_inventory_projection,Appointment-date claim only unless underlying assertion explicitly covers a longer interval; not a certified affiliation spell.,
LEG-ed798dddc06b,person,Helder Barbalho,Secretaria Nacional dos Portos,dilma_rousseff:1:63,Contemporaneous reform roster explicitly identifies party or no affiliation.,2015-10-02,PARTY,PMDB,https://www.jb.com.br/pais/noticias/2015/10/02/veja-como-ficou-a-composicao-do-novo-ministerio-de-dilma-por-partidos.html,,not_normalized_in_prior_ledger,2015-10-02,,2026-09-10,Prior appointment_evidence.csv row source_record_id=dilma_rousseff:1:63,inherited_prior_audit_claim_not_new_verification,not_individually_retrieved_by_inventory_projection,Appointment-date claim only unless underlying assertion explicitly covers a longer interval; not a certified affiliation spell.,
LEG-a4defbba80f9,person,Maurício Muniz Barreto de Carvalho,Secretaria Nacional dos Portos,dilma_rousseff:1:64,Bounded name/party/filiação and contemporary appointment searches did not locate dated formal affiliation or explicit absence evidence. Blank pinned field and technical career are insufficient.,2016-04-20,UNRESOLVED,,,,not_normalized_in_prior_ledger,,,2026-09-10,Prior appointment_evidence.csv row source_record_id=dilma_rousseff:1:64,inherited_prior_audit_claim_not_new_verification,not_individually_retrieved_by_inventory_projection,Appointment-date claim only unless underlying assertion explicitly covers a longer interval; not a certified affiliation spell.,Diagnostic only: unresolved party is not an unaffiliated classification; do not use in production.
LEG-b3f068a0416e,person,Carlos Eduardo Gabas,Ministério da Previdência Social,dilma_rousseff:1:65,DIAP January 2015 ministerial directory explicitly reports individual party affiliation.,2015-01-01,PARTY,PT,https://www.diap.org.br/index.php/publicacoes?catid=61&id=878&m=0&task=download.send,,not_normalized_in_prior_ledger,2015-01,,2026-09-10,Prior appointment_evidence.csv row source_record_id=dilma_rousseff:1:65,inherited_prior_audit_claim_not_new_verification,not_individually_retrieved_by_inventory_projection,Appointment-date claim only unless underlying assertion explicitly covers a longer interval; not a certified affiliation spell.,
LEG-2f545a0a2af9,person,Mauro Vieira,Ministério das Relações Exteriores,dilma_rousseff:1:66,DIAP January 2015 ministerial directory explicitly reports individual party affiliation.,2015-01-01,UNAFFILIATED,,https://www.diap.org.br/index.php/publicacoes?catid=61&id=878&m=0&task=download.send,,not_normalized_in_prior_ledger,2015-01,,2026-09-10,Prior appointment_evidence.csv row source_record_id=dilma_rousseff:1:66,inherited_prior_audit_claim_not_new_verification,not_individually_retrieved_by_inventory_projection,Appointment-date claim only unless underlying assertion explicitly covers a longer interval; not a certified affiliation spell.,
LEG-7fd64bd02e06,person,Pepe Vargas,Secretaria de Relações Institucionais,dilma_rousseff:1:67,DIAP January 2015 ministerial directory explicitly reports individual party affiliation.,2015-01-01,PARTY,PT,https://www.diap.org.br/index.php/publicacoes?catid=61&id=878&m=0&task=download.send,,not_normalized_in_prior_ledger,2015-01,,2026-09-10,Prior appointment_evidence.csv row source_record_id=dilma_rousseff:1:67,inherited_prior_audit_claim_not_new_verification,not_individually_retrieved_by_inventory_projection,Appointment-date claim only unless underlying assertion explicitly covers a longer interval; not a certified affiliation spell.,
LEG-03d0c552eee1,person,Arthur Chioro,Ministério da Saúde,dilma_rousseff:1:68,DIAP January 2015 ministerial directory explicitly reports individual party affiliation.,2015-01-01,PARTY,PT,https://www.diap.org.br/index.php/publicacoes?catid=61&id=878&m=0&task=download.send,,not_normalized_in_prior_ledger,2015-01,,2026-09-10,Prior appointment_evidence.csv row source_record_id=dilma_rousseff:1:68,inherited_prior_audit_claim_not_new_verification,not_individually_retrieved_by_inventory_projection,Appointment-date claim only unless underlying assertion explicitly covers a longer interval; not a certified affiliation spell.,
LEG-575314f66abd,person,Marcelo Castro,Ministério da Saúde,dilma_rousseff:1:69,Contemporaneous reform roster identifies PMDB at appointment.,2015-10-01,PARTY,PMDB,https://www.jb.com.br/pais/noticias/2015/10/02/veja-como-ficou-a-composicao-do-novo-ministerio-de-dilma-por-partidos.html,,not_normalized_in_prior_ledger,2015-10-02,,2026-09-10,Prior appointment_evidence.csv row source_record_id=dilma_rousseff:1:69,inherited_prior_audit_claim_not_new_verification,not_individually_retrieved_by_inventory_projection,Appointment-date claim only unless underlying assertion explicitly covers a longer interval; not a certified affiliation spell.,
LEG-d2f12b350683,person,Eliseu Padilha,Secretaria de Aviação Civil,dilma_rousseff:1:7,DIAP January 2015 ministerial directory explicitly reports individual party affiliation.,2015-01-01,PARTY,PMDB,https://www.diap.org.br/index.php/publicacoes?catid=61&id=878&m=0&task=download.send,,not_normalized_in_prior_ledger,2015-01,,2026-09-10,Prior appointment_evidence.csv row source_record_id=dilma_rousseff:1:7,inherited_prior_audit_claim_not_new_verification,not_individually_retrieved_by_inventory_projection,Appointment-date claim only unless underlying assertion explicitly covers a longer interval; not a certified affiliation spell.,
LEG-06075cf8fce5,person,Miguel Rossetto,Secretaria-Geral da Presidência,dilma_rousseff:1:70,DIAP January 2015 ministerial directory explicitly reports individual party affiliation.,2015-01-01,PARTY,PT,https://www.diap.org.br/index.php/publicacoes?catid=61&id=878&m=0&task=download.send,,not_normalized_in_prior_ledger,2015-01,,2026-09-10,Prior appointment_evidence.csv row source_record_id=dilma_rousseff:1:70,inherited_prior_audit_claim_not_new_verification,not_individually_retrieved_by_inventory_projection,Appointment-date claim only unless underlying assertion explicitly covers a longer interval; not a certified affiliation spell.,
